sha256,group_size,batch_set,class_set,path
1d98926e4e42ac641d8ca7381051c43a883357aa3c0152e46d3dedaba68a793a,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00213.jpg
1d98926e4e42ac641d8ca7381051c43a883357aa3c0152e46d3dedaba68a793a,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_003.jpg"
1def05a2c3d9388c2d85e32fb154fded3baa9e849fc52a742eb132b4fd8fdf88,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00237.jpg
1def05a2c3d9388c2d85e32fb154fded3baa9e849fc52a742eb132b4fd8fdf88,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_027.jpg"
1f1fb367651aeb089324b2fca6099c32819d3ee2277fe9255a42e3f475b06744,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00223.jpg
1f1fb367651aeb089324b2fca6099c32819d3ee2277fe9255a42e3f475b06744,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_013.jpg"
20cd37b7e026db00dc3ed70964f4d5d1156a4a3d98165ac7dfbf5dbb8b38a704,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00269.jpg
20cd37b7e026db00dc3ed70964f4d5d1156a4a3d98165ac7dfbf5dbb8b38a704,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_064.jpg"
20fc8d45e2e983f62c289a99aace92b2de7214818238753c6c09a0a410ce2062,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00230.jpg
20fc8d45e2e983f62c289a99aace92b2de7214818238753c6c09a0a410ce2062,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_020.jpg"
2303b4bc36f6f54ec6fb7dbc2779b4f211d7a9a1f94cb83497198380ffa6e03e,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00271.jpg
2303b4bc36f6f54ec6fb7dbc2779b4f211d7a9a1f94cb83497198380ffa6e03e,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_066.jpg"
2314b31d54af358a966afb88fba299b1fe055f50301af2354b20b23ff89c1779,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00242.jpg
2314b31d54af358a966afb88fba299b1fe055f50301af2354b20b23ff89c1779,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_032.jpg"
2396837ecc165e6e729f72c470f1cefa14375826f0a23d734cf282e36be116c9,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00362.jpg
2396837ecc165e6e729f72c470f1cefa14375826f0a23d734cf282e36be116c9,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_089.jpg"
240e5ced59114576dca671fcb410287875e16bc37f6fe4d41c661e77faab6db5,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00360.jpg
240e5ced59114576dca671fcb410287875e16bc37f6fe4d41c661e77faab6db5,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_087.jpg"
24807bdeab6328efd4023c1fc2176e6af9eec54924cb3288c551b4b3af682429,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00225.jpg
24807bdeab6328efd4023c1fc2176e6af9eec54924cb3288c551b4b3af682429,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_019.jpg"
2519a68b305f79888053b14dc7692e069414113ab66dd535d70518a1bb605a20,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00243.jpg
2519a68b305f79888053b14dc7692e069414113ab66dd535d70518a1bb605a20,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_033.jpg"
259891cfe44917fdb11521e179dce472f2c9ae712a1da9493728b54ef1a1d507,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00325.jpg
259891cfe44917fdb11521e179dce472f2c9ae712a1da9493728b54ef1a1d507,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_079.jpg"
25e65d63f15e7bd56898aab8bd5c562070725301fc6d3e37a5b25650968a69a2,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00258.jpg
25e65d63f15e7bd56898aab8bd5c562070725301fc6d3e37a5b25650968a69a2,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_048.jpg"
26b17fddfc68cf3472d44a322884e9f667cbf16fdf8ca1258d150107cae089cf,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00305.jpg
26b17fddfc68cf3472d44a322884e9f667cbf16fdf8ca1258d150107cae089cf,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_059.jpg"
271dba92b12524e6f29831af5c1d9a60ebc20a9972b2dd85b8af7c18951131bb,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00217.jpg
271dba92b12524e6f29831af5c1d9a60ebc20a9972b2dd85b8af7c18951131bb,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_007.jpg"
28905e8fd4382e29095098e38eab827eacaac31393ebf2bffa09ae71bf941a44,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00264.jpg
28905e8fd4382e29095098e38eab827eacaac31393ebf2bffa09ae71bf941a44,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_054.jpg"
2a2632cdda4bed3fa2ed11927838e2eb51795e50a700b9fc5eff75adc816c6a9,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00248.jpg
2a2632cdda4bed3fa2ed11927838e2eb51795e50a700b9fc5eff75adc816c6a9,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_043.jpg"
2c1dcbe415c4186842a29624b69c48013fce4f23b92dbdc68c7ca9929a8e0519,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00237.jpg
2c1dcbe415c4186842a29624b69c48013fce4f23b92dbdc68c7ca9929a8e0519,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_032.jpg"
2c8d1a64fd6be5d3aa678896ddc72e1bb902331c58f3115f7eebc967493f4578,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00378.jpg
2c8d1a64fd6be5d3aa678896ddc72e1bb902331c58f3115f7eebc967493f4578,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_105.jpg"
3495b3e2d94d136373babc9410e0f5dd6e19a59a2560ffcfe9e346ba38da8296,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00358.jpg
3495b3e2d94d136373babc9410e0f5dd6e19a59a2560ffcfe9e346ba38da8296,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_084.jpg"
36ebdfd4331e6c64bc947775e4cbb7fff248a92b01768b9df36f3bac4698ddb0,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00236.jpg
36ebdfd4331e6c64bc947775e4cbb7fff248a92b01768b9df36f3bac4698ddb0,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_026.jpg"
3834b24bf939cc49237ffe875ea94fc6942f62bb1e175b8b66f0f3578fa00aa4,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00308.jpg
3834b24bf939cc49237ffe875ea94fc6942f62bb1e175b8b66f0f3578fa00aa4,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_062.jpg"
38480fded9511ca30d20151e5583e72a70af73166273590e0c9ce0c93563e8a1,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00225.jpg
38480fded9511ca30d20151e5583e72a70af73166273590e0c9ce0c93563e8a1,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_015.jpg"
38e4061475386de98893408905c0a5394d9ffcfc1dda790ea1dd5ed1ae14b50a,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00354.jpg
38e4061475386de98893408905c0a5394d9ffcfc1dda790ea1dd5ed1ae14b50a,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_079.jpg"
3c09375f1d7a69fb65c5209bac224498a5e405e865649e1c2d88816f5f1602b5,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00231.jpg
3c09375f1d7a69fb65c5209bac224498a5e405e865649e1c2d88816f5f1602b5,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_021.jpg"
3cc82093d2d0f4c7e8be954126cca2f7cfc455fdc8b88a65eb0a0e42c6393112,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00366.jpg
3cc82093d2d0f4c7e8be954126cca2f7cfc455fdc8b88a65eb0a0e42c6393112,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_093.jpg"
3cd496eedb5f5133e27037ffd9708399757126a4420e4474b6e771b516b94f7c,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00282.jpg
3cd496eedb5f5133e27037ffd9708399757126a4420e4474b6e771b516b94f7c,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_077.jpg"
3fbf6b044388bf12ef5c74bd39216e44837c3614751e6e35573ca2c6a9915340,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00323.jpg
3fbf6b044388bf12ef5c74bd39216e44837c3614751e6e35573ca2c6a9915340,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_077.jpg"
4050d09a122745c5f56de77f585a2881096114f0a0244e9e1ecb5fcfb851aabf,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00324.jpg
4050d09a122745c5f56de77f585a2881096114f0a0244e9e1ecb5fcfb851aabf,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_078.jpg"
40b40994e6a23f4754e1114e18f7789eec2bf2f9aad0e4dc0675e02b272b2edb,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00216.jpg
40b40994e6a23f4754e1114e18f7789eec2bf2f9aad0e4dc0675e02b272b2edb,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_010.jpg"
40c63158240b2b560252b3279fe81269e772024138e1232eedaa1353c4c0366f,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00315.jpg
40c63158240b2b560252b3279fe81269e772024138e1232eedaa1353c4c0366f,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_069.jpg"
426c4295cc1c28bba1cf83f0dda08ad15834e1ca79c7b1a9ea426b3be7eba7f6,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00268.jpg
426c4295cc1c28bba1cf83f0dda08ad15834e1ca79c7b1a9ea426b3be7eba7f6,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_063.jpg"
4500408c613295c7b4ae044778ee4d9bd1624c17415e1a0051327aab76b09c2e,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00248.jpg
4500408c613295c7b4ae044778ee4d9bd1624c17415e1a0051327aab76b09c2e,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_038.jpg"
486e3c065e32fbda43c65624e01d96476b643c9da91bc94176666541d2e371ac,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00215.jpg
486e3c065e32fbda43c65624e01d96476b643c9da91bc94176666541d2e371ac,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_009.jpg"
4bcd0e8d4b9ebe269bede50933e92bffe02ce4ab6089e38310bd294a24052b38,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00257.jpg
4bcd0e8d4b9ebe269bede50933e92bffe02ce4ab6089e38310bd294a24052b38,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_047.jpg"
4c29c0a8396bcd28a3574076666cc58e2b5019e15272ccd092d0653c384a4b3a,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00262.jpg
4c29c0a8396bcd28a3574076666cc58e2b5019e15272ccd092d0653c384a4b3a,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_052.jpg"
4e3af0005fc5e7d7d1c61cdd7b215670ecf2a47d78eb2d53011f4ea7c0194efd,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00245.jpg
4e3af0005fc5e7d7d1c61cdd7b215670ecf2a47d78eb2d53011f4ea7c0194efd,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_040.jpg"
4e5f3fac076c1456d7451460545a49bb09287b3b0b56c859822a56782ea17cef,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00363.jpg
4e5f3fac076c1456d7451460545a49bb09287b3b0b56c859822a56782ea17cef,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_090.jpg"
4e7a72df934ad599b1bded19a9bda07ce1a8f96c8fedc8077fb2b41d26a4babb,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00311.jpg
4e7a72df934ad599b1bded19a9bda07ce1a8f96c8fedc8077fb2b41d26a4babb,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_065.jpg"
508bd93584b7bb8d9b92fbf4c9d5c31359a46e0f9df487fdfff82b6c3e313661,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00221.jpg
508bd93584b7bb8d9b92fbf4c9d5c31359a46e0f9df487fdfff82b6c3e313661,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_015.jpg"
510f78bbb6f61f3b70f833f45175bcd0a08b6529872feb9c6cdaac9a47d47bd7,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00262.jpg
510f78bbb6f61f3b70f833f45175bcd0a08b6529872feb9c6cdaac9a47d47bd7,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_057.jpg"
5247b1cce1ad08263b89984d7694a646971b35f2a026d88962943f63bed0a02a,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00253.jpg
5247b1cce1ad08263b89984d7694a646971b35f2a026d88962943f63bed0a02a,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_043.jpg"
5255634d16faa8a2caf8d84f81325478a927988735b3d1de05aac48c8b4bcb28,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00264.jpg
5255634d16faa8a2caf8d84f81325478a927988735b3d1de05aac48c8b4bcb28,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_059.jpg"
532b1a1adcf64d8608fe22cca31cd6fde9ef1a0858ba6cb982254abffa29979c,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00235.jpg
532b1a1adcf64d8608fe22cca31cd6fde9ef1a0858ba6cb982254abffa29979c,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_025.jpg"
544c0b96378ccd23c31e45e52329d054bac1e3f430b7be883de14ab95a959568,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00371.jpg
544c0b96378ccd23c31e45e52329d054bac1e3f430b7be883de14ab95a959568,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_098.jpg"
565047c863e929ad7c1ea52b436b5c8b06a80620218123a3d2478cc0a5b8ad41,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00246.jpg
565047c863e929ad7c1ea52b436b5c8b06a80620218123a3d2478cc0a5b8ad41,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_036.jpg"
5727c91f6025071174f22e441e362c588b84e9ac1b56e6190ecb87a815460204,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00222.jpg
5727c91f6025071174f22e441e362c588b84e9ac1b56e6190ecb87a815460204,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_012.jpg"
58624750ec8c7135258902ec88962337d2670766593fc20fe896ef861f43ba1e,2,new_20260626+old_20260603,柱脚,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/柱脚/f-00302.jpg
58624750ec8c7135258902ec88962337d2670766593fc20fe896ef861f43ba1e,2,new_20260626+old_20260603,柱脚,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/柱脚/columnbase_056.jpg"
586d8879f4e2f0da7fae10c741fb50b7dd41fa53d8467b1ef0c6ac6a8f3d6d5d,2,new_20260626+old_20260603,ブレース,data/raw_new_classes_20260630/extracted/1QoykPgS4pggCKbQ_8Cxebydpx7G3sdav/ブレース/e-00235.jpg
586d8879f4e2f0da7fae10c741fb50b7dd41fa53d8467b1ef0c6ac6a8f3d6d5d,2,new_20260626+old_20260603,ブレース,"data/raw_new_classes_20260630/extracted/1uGRLTk7tVs8Lv0SOzTDRZ7Y7MNadZrtg/20260603_アノテーションモデル用データ_ブレース,柱脚/ブレース/brace_030.jpg"
